3412,1
3357,2
2368,3
2182,4
2020,5
1958,6
1887,7
1609,8
1530,9
1516,10
1505,11
1142,12
1093,13
1034,14
989,15
883,16
818,17
797,18
722,19
713,20
711,21
646,22
570,23
553,24
496,25
481,26
454,27
404,28
399,29
342,30
330,31
326,32
326,33
314,34
288,35
274,36
274,37
266,38
257,39
234,40
228,41
220,42
208,43
205,44
192,45
187,46
187,47
184,48
178,49
168,50
161,51
157,52
151,53
146,54
141,55
139,56
138,57
133,58
117,59
111,60
106,61
100,62
98,63
96,64
96,65
95,66
93,67
91,68
89,69
87,70
85,71
82,72
81,73
79,74
78,75
74,76
74,77
73,78
72,79
71,80
71,81
70,82
70,83
68,84
65,85
64,86
62,87
61,88
58,89
57,90
56,91
56,92
55,93
50,94
50,95
49,96
48,97
48,98
48,99
43,100
43,101
42,102
42,103
41,104
40,105
40,106
40,107
39,108
38,109
38,110
34,111
34,112
33,113
33,114
32,115
32,116
31,117
30,118
30,119
29,120
29,121
29,122
28,123
28,124
27,125
27,126
27,127
27,128
26,129
26,130
26,131
26,132
25,133
22,134
21,135
20,136
20,137
20,138
20,139
19,140
19,141
19,142
18,143
18,144
17,145
17,146
16,147
16,148
15,149
15,150
14,151
14,152
14,153
13,154
13,155
13,156
12,157
12,158
12,159
12,160
12,161
11,162
10,163
10,164
10,165
9,166
9,167
9,168
9,169
9,170
9,171
9,172
9,173
9,174
8,175
8,176
8,177
8,178
8,179
8,180
7,181
7,182
7,183
7,184
7,185
7,186
7,187
6,188
6,189
6,190
6,191
6,192
6,193
6,194
6,195
6,196
5,197
5,198
5,199
5,200
5,201
5,202
5,203
5,204
5,205
5,206
5,207
4,208
4,209
4,210
4,211
4,212
4,213
4,214
4,215
4,216
4,217
4,218
4,219
4,220
4,221
4,222
3,223
3,224
3,225
3,226
3,227
3,228
3,229
3,230
3,231
3,232
3,233
3,234
3,235
3,236
3,237
3,238
3,239
3,240
3,241
2,242
2,243
2,244
2,245
2,246
2,247
2,248
2,249
2,250
2,251
2,252
2,253
2,254
2,255
2,256
2,257
2,258
2,259
2,260
2,261
2,262
2,263
2,264
2,265
1,266
1,267
1,268
1,269
1,270
1,271
1,272
1,273
1,274
1,275
1,276
1,277
1,278
1,279
1,280
1,281
1,282
1,283
1,284
1,285
1,286
1,287
1,288
1,289
1,290
1,291
1,292
1,293
1,294
1,295
1,296
1,297
1,298
1,299
1,300
1,301
1,302
1,303
1,304
1,305
1,306
1,307
