1273,1
1228,2
790,3
781,4
709,5
667,6
631,7
589,8
570,9
558,10
544,11
464,12
418,13
348,14
327,15
316,16
287,17
283,18
276,19
244,20
230,21
214,22
207,23
178,24
177,25
169,26
146,27
130,28
128,29
128,30
125,31
120,32
109,33
108,34
108,35
107,36
107,37
106,38
93,39
87,40
85,41
80,42
73,43
71,44
70,45
65,46
65,47
64,48
60,49
53,50
53,51
52,52
52,53
50,54
50,55
48,56
46,57
46,58
44,59
42,60
40,61
39,62
38,63
38,64
37,65
37,66
36,67
35,68
35,69
35,70
34,71
34,72
32,73
32,74
31,75
31,76
30,77
30,78
26,79
26,80
24,81
24,82
24,83
24,84
23,85
22,86
21,87
21,88
21,89
20,90
20,91
20,92
20,93
19,94
19,95
19,96
19,97
19,98
18,99
18,100
18,101
18,102
18,103
18,104
17,105
17,106
17,107
16,108
16,109
15,110
15,111
15,112
15,113
15,114
15,115
14,116
13,117
13,118
13,119
12,120
12,121
11,122
11,123
11,124
11,125
11,126
10,127
10,128
9,129
9,130
9,131
8,132
8,133
8,134
8,135
7,136
7,137
7,138
7,139
7,140
7,141
6,142
6,143
6,144
6,145
6,146
6,147
6,148
6,149
5,150
5,151
5,152
5,153
5,154
5,155
4,156
4,157
4,158
4,159
4,160
4,161
4,162
4,163
4,164
4,165
4,166
4,167
4,168
4,169
3,170
3,171
3,172
3,173
3,174
3,175
3,176
3,177
3,178
3,179
3,180
3,181
3,182
3,183
3,184
3,185
3,186
2,187
2,188
2,189
2,190
2,191
2,192
2,193
2,194
2,195
2,196
2,197
2,198
2,199
2,200
2,201
2,202
2,203
2,204
2,205
2,206
2,207
2,208
2,209
2,210
2,211
2,212
2,213
2,214
2,215
1,216
1,217
1,218
1,219
1,220
1,221
1,222
1,223
1,224
1,225
1,226
1,227
1,228
1,229
1,230
1,231
1,232
1,233
1,234
1,235
1,236
1,237
1,238
1,239
1,240
1,241
1,242
1,243
1,244
1,245
1,246
1,247
1,248
1,249
1,250
1,251
1,252
1,253
1,254
1,255
1,256
1,257
1,258
1,259
1,260
1,261
