8356,1
6969,2
5128,3
5055,4
4177,5
3290,6
3130,7
2698,8
2658,9
2633,10
2431,11
2325,12
2133,13
1960,14
1616,15
1531,16
1299,17
1132,18
1034,19
865,20
848,21
831,22
687,23
635,24
581,25
576,26
513,27
511,28
459,29
434,30
430,31
418,32
404,33
387,34
375,35
340,36
326,37
290,38
279,39
278,40
271,41
259,42
259,43
247,44
236,45
223,46
221,47
220,48
220,49
205,50
201,51
187,52
182,53
181,54
157,55
138,56
126,57
116,58
116,59
115,60
106,61
100,62
97,63
97,64
95,65
89,66
89,67
88,68
85,69
83,70
79,71
77,72
64,73
60,74
59,75
58,76
55,77
54,78
52,79
51,80
49,81
48,82
45,83
45,84
44,85
42,86
41,87
40,88
40,89
38,90
38,91
38,92
36,93
36,94
35,95
34,96
33,97
32,98
31,99
30,100
30,101
30,102
29,103
27,104
26,105
26,106
26,107
25,108
24,109
24,110
24,111
23,112
23,113
22,114
22,115
22,116
22,117
22,118
21,119
20,120
20,121
19,122
18,123
18,124
17,125
17,126
17,127
17,128
16,129
16,130
15,131
15,132
13,133
13,134
13,135
13,136
13,137
12,138
12,139
12,140
11,141
11,142
11,143
11,144
11,145
11,146
10,147
10,148
10,149
9,150
9,151
9,152
8,153
8,154
8,155
8,156
8,157
8,158
8,159
8,160
8,161
7,162
7,163
7,164
7,165
7,166
7,167
7,168
7,169
6,170
6,171
6,172
6,173
6,174
6,175
6,176
5,177
5,178
5,179
5,180
4,181
4,182
4,183
4,184
4,185
4,186
4,187
4,188
4,189
4,190
4,191
3,192
3,193
3,194
3,195
3,196
3,197
3,198
3,199
3,200
3,201
3,202
3,203
3,204
3,205
3,206
3,207
3,208
3,209
3,210
3,211
3,212
2,213
2,214
2,215
2,216
2,217
2,218
2,219
2,220
2,221
2,222
2,223
2,224
2,225
2,226
2,227
2,228
2,229
2,230
2,231
2,232
2,233
2,234
2,235
2,236
1,237
1,238
1,239
1,240
1,241
1,242
1,243
1,244
1,245
1,246
1,247
1,248
1,249
1,250
1,251
1,252
1,253
1,254
1,255
1,256
1,257
1,258
1,259
1,260
1,261
1,262
1,263
1,264
1,265
1,266
1,267
1,268
1,269
1,270
1,271
1,272
1,273
1,274
1,275
1,276
1,277
1,278
1,279
1,280
1,281
1,282
